Geography_France,Geography_Germany,Geography_Spain,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
0.0,1.0,0.0,-1.5624101634761898,1.0,0.22702285337088512,0.08706724219890631,0.8927216038466401,2,1,0,1.2190389862609983
0.0,1.0,0.0,-1.7375647121586784,1.0,-1.3505213982306665,-1.3812807177995887,-0.04426982069451867,2,1,1,1.1653755085564133
0.0,1.0,0.0,1.2181682968583163,1.0,-1.0350125479103562,-0.2800197478007174,0.2730770458640759,1,1,1,-0.9164464737696635
0.0,1.0,0.0,2.21435979248997,1.0,0.8580405540115058,1.1883282121977776,0.26898983728255366,1,1,0,0.3197818217814146
1.0,0.0,0.0,1.4590058012967382,0.0,0.752870937238069,-1.7483677077992126,-0.40933708401202734,1,1,0,-0.2612463747274892
1.0,0.0,0.0,-0.5114828713812584,1.0,2.225245572066184,-1.0141937277999649,-1.341496212099557,2,0,1,-0.8519551341412566
0.0,1.0,0.0,0.4299728277871177,1.0,-0.2988252304962988,-0.2800197478007174,0.5789054155111076,1,0,1,-0.21354985695611878
1.0,0.0,0.0,-0.8398976501609244,0.0,0.6477013204646322,0.8212412221981539,-1.341496212099557,2,0,0,0.20181328241933008
1.0,0.0,0.0,1.1415381818097277,1.0,0.8580405540115058,-1.0141937277999649,-0.05744664420662061,1,1,0,-1.6118995961475704
1.0,0.0,0.0,0.23292396051931805,0.0,0.22702285337088512,-1.3812807177995887,1.2783037613956485,1,1,1,-0.08243546458478768
1.0,0.0,0.0,-0.9712635616727909,0.0,0.12185323659744833,0.8212412221981539,-1.341496212099557,2,1,1,1.5477506387433626
1.0,0.0,0.0,0.824070562322717,0.0,-0.6143340808166091,-1.7483677077992126,-1.341496212099557,2,0,1,-0.6832408365854182
1.0,0.0,0.0,0.03587509325151841,1.0,-0.6143340808166091,-1.7483677077992126,1.6268065328324992,2,0,1,-1.105482225055946
1.0,0.0,0.0,0.11250520830010716,1.0,0.12185323659744833,1.1883282121977776,0.3379052413481641,1,0,1,0.052748798207667986
0.0,0.0,1.0,-1.0259993581360687,1.0,2.225245572066184,1.1883282121977776,-1.341496212099557,2,1,1,0.2777218154869605
0.0,1.0,0.0,1.6122660313939157,0.0,-0.8246733143634827,1.5554152021974013,0.3653610111209644,1,1,1,0.3488749752005264
0.0,0.0,1.0,0.659863172932884,0.0,0.016683619824011554,0.08706724219890631,-1.341496212099557,1,0,1,0.9752915754598789
1.0,0.0,0.0,-1.0369465174287242,1.0,-0.8246733143634827,-0.2800197478007174,0.5862454452696082,1,0,0,-0.10882091607515218
0.0,0.0,1.0,-2.1754510838648997,0.0,-0.8246733143634827,1.1883282121977776,-1.341496212099557,2,0,0,0.9716335959567526
0.0,1.0,0.0,-0.09549081826034803,0.0,0.5425317036911954,1.9225021921970251,0.4547971865353831,2,1,1,0.5765978018940832
1.0,0.0,0.0,-0.402011278454703,0.0,1.2787190211052528,0.8212412221981539,-1.341496212099557,2,0,1,0.9664784614130284
0.0,0.0,1.0,1.3933228455408049,1.0,-1.2453517814572297,1.9225021921970251,-1.341496212099557,2,1,1,-0.5644918358456892
1.0,0.0,0.0,0.37523703132384,0.0,0.12185323659744833,-1.7483677077992126,-1.341496212099557,1,0,1,-0.15142398763548937
1.0,0.0,0.0,-0.04075502179707034,1.0,0.9632101707849425,1.5554152021974013,-0.0874336557535261,4,1,0,1.6574525949611476
0.0,0.0,1.0,1.251009774736283,0.0,-2.2970479491915974,0.4541542321985301,-1.341496212099557,2,1,0,-0.7835852272358017
1.0,0.0,0.0,-1.0588408360140351,1.0,-1.0350125479103562,-1.3812807177995887,-1.341496212099557,2,1,1,1.4622386531867324
1.0,0.0,0.0,2.1158353588560703,1.0,-0.719503697590046,-0.2800197478007174,-1.341496212099557,2,1,0,0.7080679418693898
0.0,1.0,0.0,-1.0588408360140351,0.0,-1.140182164683793,-1.0141937277999649,0.9985831793654164,1,1,0,0.781085960674033
0.0,1.0,0.0,-1.299678340452457,1.0,-1.2453517814572297,-0.2800197478007174,0.8748202310315643,1,0,0,0.20955568801758692
0.0,0.0,1.0,1.4480586420040826,0.0,-0.8246733143634827,0.4541542321985301,1.0351546845901671,1,1,1,0.9336098434077428
1.0,0.0,0.0,-0.8398976501609244,0.0,1.2787190211052528,-1.0141937277999649,-1.341496212099557,2,1,0,-1.2593201039323465
1.0,0.0,0.0,0.10155804900745162,1.0,-0.8246733143634827,-1.3812807177995887,0.034884991001770116,2,0,0,0.05534542648120422
0.0,1.0,0.0,0.8788063587859947,1.0,-0.9298429311369195,0.08706724219890631,-0.3321747783365679,1,1,1,0.9600590626127993
0.0,1.0,0.0,-1.5952516413541564,0.0,1.699397488199,-0.6471067378003412,0.31495803681725165,1,1,0,-0.9903426849059908
1.0,0.0,0.0,-0.6428487828931249,1.0,-0.9298429311369195,-1.0141937277999649,-1.341496212099557,2,0,1,-1.5812280185079952
1.0,0.0,0.0,0.3423955534458734,1.0,0.016683619824011554,1.1883282121977776,1.0701948742495453,3,1,0,1.2481309267072764
1.0,0.0,0.0,1.4261643234187715,1.0,-0.2988252304962988,-0.6471067378003412,1.0259778924195118,2,1,1,0.4502202417206427
0.0,0.0,1.0,-1.9455607387191336,1.0,-1.0350125479103562,-0.2800197478007174,-0.4316381321455256,2,1,1,0.053233640777528096
0.0,1.0,0.0,-0.47864139350329177,1.0,-1.6660302485509768,0.8212412221981539,1.3589319337505181,1,1,1,-1.1339685454944823
0.0,0.0,1.0,0.5066029428357065,0.0,-0.6143340808166091,0.8212412221981539,-1.341496212099557,1,1,0,0.5692305514651426
1.0,0.0,0.0,0.7693347658594394,1.0,-0.6143340808166091,-0.6471067378003412,0.2512051905473544,1,1,1,-0.8180411068350539
0.0,0.0,1.0,-1.2011539068185573,1.0,2.225245572066184,1.5554152021974013,-1.341496212099557,2,1,0,0.16843088377800636
1.0,0.0,0.0,0.539444420713673,0.0,-0.193655613722862,0.4541542321985301,1.1326589992963023,1,1,1,-0.9664647948267937
0.0,0.0,1.0,-0.09549081826034803,1.0,-1.3505213982306665,1.1883282121977776,-1.341496212099557,2,1,0,0.44777107628733187
0.0,1.0,0.0,-0.828950490868269,1.0,0.6477013204646322,-0.2800197478007174,0.28048074439341814,1,1,0,1.660549487887717
1.0,0.0,0.0,-0.3472754819914254,0.0,-1.0350125479103562,1.1883282121977776,-1.341496212099557,1,0,1,-0.42045581715753383
0.0,1.0,0.0,-0.31443400411345873,0.0,1.1735494043318162,1.1883282121977776,0.6844625237026537,1,0,0,-1.3310804431901546
1.0,0.0,0.0,2.21435979248997,0.0,-0.193655613722862,-1.7483677077992126,0.3626479052168136,1,1,0,0.08952301545601223
0.0,0.0,1.0,0.6379688543475729,1.0,0.12185323659744833,1.5554152021974013,-1.341496212099557,2,1,1,-1.2477350003965562
0.0,1.0,0.0,0.6817574915181951,0.0,0.5425317036911954,1.9225021921970251,0.6262008640379679,1,1,0,1.1413475564094895
0.0,1.0,0.0,0.2438711198119736,1.0,-0.08848599694942523,-1.0141937277999649,1.3513496361563022,3,0,0,1.3222712919468678
0.0,0.0,1.0,0.5832330578842952,0.0,-0.6143340808166091,1.5554152021974013,-1.341496212099557,2,0,0,1.2177625922761555
1.0,0.0,0.0,0.7802819251520948,1.0,-0.9298429311369195,1.5554152021974013,1.051882592982652,1,1,1,-0.4089623797116132
1.0,0.0,0.0,1.130591022517072,0.0,-0.40399484726973556,1.5554152021974013,1.6560566191702266,2,0,0,-0.8834861896745081
1.0,0.0,0.0,-1.2230482254038681,0.0,-0.6143340808166091,1.1883282121977776,-1.341496212099557,1,1,0,1.2323768355416551
1.0,0.0,0.0,-0.36916980057673643,1.0,1.0683797875583794,-0.6471067378003412,-1.341496212099557,2,1,1,-1.649089863077914
1.0,0.0,0.0,-0.6100073050151582,1.0,-0.40399484726973556,-0.2800197478007174,2.1307858306127287,1,0,0,1.3113028984561566
0.0,0.0,1.0,-1.3325198183304237,1.0,0.8580405540115058,-1.0141937277999649,-1.341496212099557,1,1,0,0.23946205308085675
1.0,0.0,0.0,-0.5005357120886028,0.0,-0.6143340808166091,0.08706724219890631,-1.341496212099557,2,1,0,-1.2072619091324022
1.0,0.0,0.0,0.5284972614210175,0.0,-1.6660302485509768,1.1883282121977776,0.722720271835159,1,1,0,0.3670801378996259
0.0,0.0,1.0,0.7583876065667838,0.0,0.8580405540115058,-1.3812807177995887,0.4684009173186419,2,1,1,0.41262657468213787
1.0,0.0,0.0,-1.4857800484276011,1.0,-0.5091644640431724,-0.2800197478007174,1.142714257251315,2,0,0,-1.0759267557053163
0.0,0.0,1.0,0.9116478366639613,1.0,2.225245572066184,-0.6471067378003412,-1.341496212099557,2,1,1,0.7011020121666095
1.0,0.0,0.0,0.8678591994933391,1.0,2.120075955292747,-1.7483677077992126,0.7516384642982163,2,1,1,1.5250297514657938
1.0,0.0,0.0,-0.1173851368456591,0.0,0.3321924701443219,-1.0141937277999649,-1.341496212099557,2,1,0,0.8481314745267927
1.0,0.0,0.0,0.8569120402006836,0.0,0.12185323659744833,-1.0141937277999649,0.445666431783644,1,0,1,1.2899204400597888
1.0,0.0,0.0,-2.416288588303322,1.0,-0.8246733143634827,1.1883282121977776,-1.341496212099557,1,1,1,-1.5051519219074647
0.0,0.0,1.0,0.23292396051931805,1.0,-1.2453517814572297,1.5554152021974013,-1.341496212099557,1,1,1,-0.11815803438621214
1.0,0.0,0.0,1.0320665888831722,0.0,-1.3505213982306665,-1.0141937277999649,1.7907544340162587,1,1,0,0.13407758702412848
0.0,1.0,0.0,0.3971313499091511,1.0,-0.6143340808166091,-0.6471067378003412,0.29051004508031836,1,1,1,1.3197427634338583
0.0,1.0,0.0,-0.007913543919103736,0.0,-0.6143340808166091,-0.6471067378003412,1.3769746838875145,2,1,0,0.8180637840766252
0.0,1.0,0.0,-0.9055806059168577,0.0,-0.9298429311369195,1.5554152021974013,-0.23027633892280167,1,1,0,0.7376111082098477
0.0,1.0,0.0,1.4042700048334604,1.0,-0.2988252304962988,0.08706724219890631,0.4915391281620795,1,0,1,-0.18760956649576532
1.0,0.0,0.0,0.5832330578842952,1.0,-0.08848599694942523,0.08706724219890631,1.429607697703274,1,1,1,0.9152244676019045
1.0,0.0,0.0,-1.46388572984229,1.0,-1.5608606317775402,-1.3812807177995887,-1.341496212099557,2,0,0,0.3609717799903544
0.0,0.0,1.0,0.6708103322255395,0.0,0.4373620869177587,-1.0141937277999649,-1.341496212099557,2,0,1,1.07785120106848
0.0,1.0,0.0,-0.8946334466242022,0.0,-0.6143340808166091,-1.3812807177995887,0.6672045319795965,1,1,0,-0.5973892186353192
1.0,0.0,0.0,0.824070562322717,1.0,-1.3505213982306665,-0.2800197478007174,-1.341496212099557,2,1,1,0.40141489349732984
0.0,1.0,0.0,0.4847086242503954,0.0,0.22702285337088512,-1.0141937277999649,-0.21481217400489575,2,0,0,1.1072879723632287
0.0,1.0,0.0,-0.6975845793564025,0.0,-0.40399484726973556,1.9225021921970251,0.8489021437012211,4,1,1,-0.5162643825367735
0.0,0.0,1.0,0.5175501021283619,0.0,-1.0350125479103562,0.08706724219890631,-1.341496212099557,2,0,1,-1.5027271892126635
1.0,0.0,0.0,0.05776941183682948,0.0,2.225245572066184,-1.7483677077992126,0.6383792306206648,1,1,1,1.0332425655683422
0.0,1.0,0.0,-0.380116959869392,1.0,-0.2988252304962988,1.5554152021974013,0.7198354235029942,2,0,0,-1.4704782270436254
1.0,0.0,0.0,-0.5881129864298471,1.0,-0.40399484726973556,-1.0141937277999649,-1.341496212099557,2,0,1,-0.08414471658946987
0.0,0.0,1.0,0.4518671463724288,0.0,0.4373620869177587,-1.7483677077992126,-0.3981499912153589,1,1,0,1.6822816290238907
0.0,0.0,1.0,0.2548182791046291,1.0,1.8045671049724368,-1.3812807177995887,1.5760677465759114,1,1,1,-1.3680988145417632
0.0,1.0,0.0,-0.22685672977221447,1.0,-1.140182164683793,-0.6471067378003412,0.760730364774416,2,1,1,-1.0487265330342932
0.0,0.0,1.0,-1.3106254997451126,1.0,-0.5091644640431724,0.8212412221981539,-1.341496212099557,2,1,0,-0.6963137379428027
1.0,0.0,0.0,0.6379688543475729,0.0,-1.8763694820978505,0.08706724219890631,-1.341496212099557,1,0,0,1.0987448314128192
1.0,0.0,0.0,-0.9165277652095133,1.0,-1.0350125479103562,-1.7483677077992126,0.46289585418645174,1,1,1,-0.23669736410752426
0.0,0.0,1.0,0.659863172932884,0.0,-0.6143340808166091,1.1883282121977776,0.6595102426500021,1,0,0,1.7031080260168698
0.0,0.0,1.0,2.1596239960266925,0.0,-0.2988252304962988,-1.0141937277999649,0.5000645398310464,1,1,0,1.3673912821373764
1.0,0.0,0.0,-0.36916980057673643,0.0,0.016683619824011554,-0.6471067378003412,0.6742740510886489,1,1,1,1.360384977767413
0.0,0.0,1.0,-0.22685672977221447,1.0,0.752870937238069,-1.3812807177995887,0.8258507835913419,1,1,0,-0.37812219884813736
0.0,1.0,0.0,1.2947984119069051,1.0,0.6477013204646322,1.5554152021974013,0.7692048414267093,1,1,0,1.1993704584788147
0.0,1.0,0.0,0.38618419061649556,0.0,-0.193655613722862,-1.0141937277999649,0.2920511558412056,2,1,0,0.14696005164660333
1.0,0.0,0.0,-0.5224300306739139,1.0,-0.9298429311369195,-1.3812807177995887,-1.341496212099557,1,1,1,0.021932530237201747
1.0,0.0,0.0,0.03587509325151841,0.0,-1.6660302485509768,1.1883282121977776,-1.341496212099557,2,1,1,0.4512389656192158
0.0,1.0,0.0,0.6379688543475729,0.0,-1.3505213982306665,0.4541542321985301,0.6979181837803907,2,1,1,-0.8737096286339394
0.0,1.0,0.0,0.7364932879814727,0.0,-0.9298429311369195,-0.6471067378003412,0.37033158308460107,2,1,0,0.23270631424199378
1.0,0.0,0.0,-0.7194788979417136,0.0,-0.193655613722862,-1.3812807177995887,0.8147116872526929,2,1,0,1.5861301388963474
0.0,0.0,1.0,-2.1426096059869333,1.0,0.3321924701443219,-0.6471067378003412,0.11008401298968416,1,1,0,-0.537567131289776
1.0,0.0,0.0,-0.018860703211759273,0.0,2.225245572066184,0.4541542321985301,0.24629273674376811,1,0,1,0.06929911939777367
0.0,0.0,1.0,-0.6319016236004693,1.0,-0.40399484726973556,-1.3812807177995887,-1.341496212099557,2,0,0,0.5686337688309044
1.0,0.0,0.0,-1.0697879953066907,1.0,-1.0350125479103562,0.08706724219890631,0.9799682265571374,2,1,1,0.37257785062798693
0.0,1.0,0.0,-0.686637420063747,0.0,-0.08848599694942523,-0.6471067378003412,1.3074676500128517,2,1,0,0.6291527957103927
0.0,0.0,1.0,-1.4310442519643234,1.0,0.5425317036911954,-0.2800197478007174,-1.341496212099557,1,1,0,-1.3576227147397486
1.0,0.0,0.0,-0.7413732165270247,1.0,-1.0350125479103562,-1.0141937277999649,-1.341496212099557,2,0,1,-0.6360518613040839
0.0,1.0,0.0,-0.31443400411345873,0.0,-1.3505213982306665,0.4541542321985301,0.27720441474720586,2,1,0,-0.9053165816102211
1.0,0.0,0.0,-1.157365269647935,1.0,-0.9298429311369195,0.8212412221981539,0.41954476763986615,1,1,0,0.4259647705264616
0.0,1.0,0.0,-0.007913543919103736,1.0,-1.140182164683793,0.4541542321985301,0.9952931364454844,2,1,0,-1.6940895956760411
1.0,0.0,0.0,-1.4529385705496345,1.0,-0.8246733143634827,-1.0141937277999649,-1.341496212099557,2,1,1,0.6118325833344797
0.0,0.0,1.0,-0.5881129864298471,0.0,-0.2988252304962988,0.8212412221981539,0.23974791360775505,1,1,0,-0.4021697318422354
0.0,1.0,0.0,1.7983677393690598,1.0,-0.8246733143634827,-1.0141937277999649,0.7343365574486042,2,0,1,0.0808020873445315
0.0,1.0,0.0,-1.2011539068185573,0.0,0.12185323659744833,-0.2800197478007174,-0.02926260164734599,1,1,0,0.3205023276447022
0.0,1.0,0.0,-1.2011539068185573,0.0,-1.3505213982306665,0.4541542321985301,1.341823155505793,1,0,1,-1.6465495514002335
0.0,1.0,0.0,0.4299728277871177,0.0,-1.2453517814572297,-0.2800197478007174,-0.05278886548640135,1,1,0,0.37106769944988405
0.0,0.0,1.0,0.4299728277871177,0.0,-0.5091644640431724,0.08706724219890631,-1.341496212099557,1,1,0,-1.4386590038214255
1.0,0.0,0.0,0.6379688543475729,1.0,-0.6143340808166091,0.08706724219890631,-1.341496212099557,2,1,1,-0.3292714507844732
0.0,0.0,1.0,0.2548182791046291,0.0,-0.719503697590046,1.9225021921970251,-1.341496212099557,1,1,0,-1.3426754237904492
1.0,0.0,0.0,0.7912290844447504,0.0,-0.719503697590046,0.4541542321985301,0.4660010944176842,1,1,1,-1.5824442836966475
1.0,0.0,0.0,-0.6209544643078138,1.0,0.4373620869177587,0.08706724219890631,-1.341496212099557,2,1,1,0.9491066110507612
1.0,0.0,0.0,-0.22685672977221447,1.0,-0.40399484726973556,-1.0141937277999649,0.702285371700358,1,0,1,-0.27960333231264917
0.0,1.0,0.0,0.03587509325151841,1.0,-1.2453517814572297,-0.6471067378003412,0.6483987361120509,1,1,0,-0.8003876734935079
1.0,0.0,0.0,-0.16117377401628125,0.0,-0.719503697590046,-0.6471067378003412,0.66708094926286,2,1,1,-1.081372310601823
1.0,0.0,0.0,-0.2596982076501811,1.0,-1.5608606317775402,1.5554152021974013,-0.12228985899049731,2,0,0,-1.2041197896473146
0.0,0.0,1.0,-2.1645039245722444,0.0,0.5425317036911954,0.08706724219890631,1.5582034322505303,1,1,0,-0.8056459107281068
0.0,1.0,0.0,-0.36916980057673643,0.0,-1.0350125479103562,0.8212412221981539,0.6273279645351254,2,1,1,-0.945373796474209
1.0,0.0,0.0,-0.2925396855281477,1.0,-0.719503697590046,0.4541542321985301,-1.341496212099557,2,1,1,-0.02759193759473142
0.0,0.0,1.0,0.6379688543475729,1.0,-1.7711998653244136,-1.0141937277999649,0.9616574145695719,1,1,1,-1.3224449430225416
0.0,0.0,1.0,-0.2049624111869034,1.0,-1.2453517814572297,0.4541542321985301,-1.341496212099557,2,1,1,-0.2058180215496995
1.0,0.0,0.0,0.6270216950549173,0.0,0.8580405540115058,0.8212412221981539,-1.341496212099557,1,1,0,-0.6466054180856294
0.0,0.0,1.0,-1.2558897032818348,1.0,-0.2988252304962988,-1.3812807177995887,0.8671461851060323,2,0,1,0.9051529808808847
0.0,0.0,1.0,0.5613387392989841,1.0,-1.5608606317775402,0.4541542321985301,-0.036573572325821396,1,0,0,0.8581261973956154
0.0,0.0,1.0,-0.3472754819914254,0.0,0.22702285337088512,-0.6471067378003412,0.631699886799591,1,1,0,-1.4201923588357217
0.0,0.0,1.0,1.272904093321594,1.0,-0.2988252304962988,-0.2800197478007174,0.5131827554233223,1,1,0,-0.16680084424979333
1.0,0.0,0.0,1.1962739782730052,1.0,0.6477013204646322,-0.6471067378003412,0.7929928002392501,1,1,0,0.7470022904529297
0.0,0.0,1.0,0.5613387392989841,1.0,-0.08848599694942523,-1.0141937277999649,-1.341496212099557,1,1,0,-0.38699249590001095
1.0,0.0,0.0,-0.18306809260159232,0.0,-0.719503697590046,-0.2800197478007174,0.6890337781958316,1,1,0,0.10695759384197082
1.0,0.0,0.0,0.2438711198119736,0.0,-1.0350125479103562,1.5554152021974013,-1.341496212099557,1,0,1,-0.42394467359125965
0.0,0.0,1.0,0.38618419061649556,1.0,0.016683619824011554,-1.7483677077992126,1.0887435462348454,1,1,1,1.0949830560914846
0.0,0.0,1.0,0.024927933958862874,1.0,2.120075955292747,-1.3812807177995887,1.155768151059715,1,0,1,-0.30757102022381183
0.0,0.0,1.0,-0.8617919687462355,1.0,-1.0350125479103562,-1.3812807177995887,0.5425601793027328,1,0,0,0.7764373289293445
1.0,0.0,0.0,-1.2230482254038681,0.0,-1.9815390988712873,0.08706724219890631,0.11949997118414225,1,0,0,-1.001326673761708
0.0,1.0,0.0,-0.7413732165270247,0.0,-0.2988252304962988,-1.3812807177995887,0.7517120915178307,1,1,0,0.4372487102357987
0.0,1.0,0.0,2.072046721685448,1.0,-0.6143340808166091,-1.7483677077992126,1.0099645435397815,1,1,0,0.7729214405296079
0.0,1.0,0.0,-1.6390402785247786,1.0,2.120075955292747,0.8212412221981539,0.3310866424975315,1,1,0,1.4993577012835475
0.0,1.0,0.0,0.6379688543475729,1.0,2.225245572066184,-1.3812807177995887,0.6710359227049418,2,1,1,-0.24627794339451475
0.0,0.0,1.0,-0.30348684482080324,1.0,0.3321924701443219,1.1883282121977776,-1.341496212099557,2,1,1,-1.474505989979233
0.0,1.0,0.0,1.2947984119069051,1.0,0.22702285337088512,0.4541542321985301,0.4883775655566409,2,1,1,-1.1092443469409474
1.0,0.0,0.0,0.5722858985916397,0.0,-0.9298429311369195,1.1883282121977776,0.46936035671924914,2,1,1,1.0591915201203657
1.0,0.0,0.0,-0.10643797755300356,1.0,-0.5091644640431724,0.4541542321985301,1.7350961740659656,1,0,0,-0.9303336264622061
1.0,0.0,0.0,-1.9565078980117891,1.0,-0.8246733143634827,-1.3812807177995887,0.7451827774413816,1,1,0,1.087460891703482
1.0,0.0,0.0,0.2876597569825957,1.0,0.4373620869177587,0.8212412221981539,0.9778758095420642,1,1,0,-1.1039292732649928
1.0,0.0,0.0,-0.44579991562532517,0.0,-0.8246733143634827,1.1883282121977776,0.14903411819177872,1,0,1,0.5216497859584854
0.0,1.0,0.0,-0.7194788979417136,1.0,-1.5608606317775402,0.4541542321985301,0.5269425563217726,1,1,1,-1.5012931087594246
0.0,0.0,1.0,-0.007913543919103736,1.0,-0.8246733143634827,0.8212412221981539,0.6381159031145937,2,1,0,-0.4072810260821088
0.0,1.0,0.0,-0.018860703211759273,1.0,-1.7711998653244136,-1.7483677077992126,0.1669325524482003,1,1,1,-1.417846642656952
0.0,0.0,1.0,0.4299728277871177,0.0,-0.193655613722862,-1.0141937277999649,-1.341496212099557,3,0,0,1.5150057439671267
0.0,1.0,0.0,-1.6937760749880564,0.0,-0.6143340808166091,1.1883282121977776,1.5695967139127711,1,0,0,1.675777322125295
0.0,1.0,0.0,-1.6499874378174342,0.0,-0.9298429311369195,1.1883282121977776,0.47938541282142666,4,1,1,-1.5807194363269588
0.0,1.0,0.0,-0.1502266147236257,0.0,-1.0350125479103562,1.1883282121977776,-0.08772881764501807,1,0,0,1.6513981277020644
1.0,0.0,0.0,0.09061088971479608,0.0,-0.193655613722862,0.4541542321985301,-1.341496212099557,2,1,0,0.6991823960161767
1.0,0.0,0.0,0.6708103322255395,1.0,-0.40399484726973556,0.8212412221981539,-1.341496212099557,1,1,0,1.0183134692115503
0.0,1.0,0.0,-0.5224300306739139,0.0,-0.193655613722862,0.8212412221981539,0.10292552085471172,2,1,0,-0.7293098913774723
0.0,1.0,0.0,-0.7413732165270247,0.0,-0.5091644640431724,-0.6471067378003412,-0.11750670176769729,1,1,1,-1.5356370482942987
